日期,區別,里別,病例數
2015/09/18,安平區,育平里,2
2015/09/18,安南區,海西里,1
2015/09/18,中西區,三合里,7
2015/09/18,安南區,溪心里,2
2015/09/18,新營區,好平里,1
2015/09/18,中西區,仙草里,3
2015/09/18,永康區,中興里,3
2015/09/18,永康區,五王里,3
2015/09/18,安南區,海東里,2
2015/09/18,東區,虎尾里,1
2015/09/18,中西區,郡西里,2
2015/09/18,中西區,萬昌里,3
2015/09/18,永康區,六合里,2
2015/09/18,東區,裕農里,4
2015/09/18,東區,南聖里,3
2015/09/18,安南區,溪北里,5
2015/09/18,南區,南都里,1
2015/09/18,中西區,大南里,2
2015/09/18,北區,延平里,3
2015/09/18,關廟區,香洋里,1
2015/09/18,東區,中西里,6
2015/09/18,關廟區,五甲里,1
2015/09/18,北區,大和里,6
2015/09/18,歸仁區,南保里,1
2015/09/18,南區,光明里,2
2015/09/18,北區,振興里,3
2015/09/18,中西區,青年里,4
2015/09/18,安南區,海南里,2
2015/09/18,安南區,幸福里,10
2015/09/18,安南區,溪墘里,2
2015/09/18,東區,龍山里,3
2015/09/18,中西區,永福里,4
2015/09/18,仁德區,仁德里,1
2015/09/18,中西區,銀同里,4
2015/09/18,歸仁區,八甲里,1
2015/09/18,中西區,進學里,1
2015/09/18,中西區,安海里,1
2015/09/18,中西區,民生里,3
2015/09/18,永康區,南灣里,1
2015/09/18,南區,大成里,3
2015/09/18,善化區,小新里,3
2015/09/18,東區,和平里,1
2015/09/18,安南區,安富里,1
2015/09/18,中西區,赤嵌里,1
2015/09/18,東區,崇成里,1
2015/09/18,麻豆區,中興里,1
2015/09/18,中西區,民權里,5
2015/09/18,東區,復興里,1
2015/09/18,南區,明亮里,7
2015/09/18,中西區,三民里,4
2015/09/18,北區,國姓里,2
2015/09/18,南區,文南里,8
2015/09/18,東區,路東里,2
2015/09/18,安南區,城南里,1
2015/09/18,安平區,華平里,3
2015/09/18,東區,成大里,1
2015/09/18,北區,開元里,2
2015/09/18,北區,玉皇里,4
2015/09/18,安南區,大安里,1
2015/09/18,北區,賢北里,3
2015/09/18,東區,東門里,1
2015/09/18,永康區,永康里,4
2015/09/18,南區,建南里,3
2015/09/18,北區,興北里,6
2015/09/18,北區,力行里,2
2015/09/18,安平區,文平里,2
2015/09/18,永康區,中華里,1
2015/09/18,東區,圍下里,2
2015/09/18,東區,富強里,1
2015/09/18,安南區,長安里,1
2015/09/18,東區,衛國里,1
2015/09/18,麻豆區,晉江里,1
2015/09/18,東區,東安里,3
2015/09/18,南區,大林里,1
2015/09/18,佳里區,安西里,2
2015/09/18,南區,廣州里,5
2015/09/18,永康區,鹽洲里,1
2015/09/18,中西區,大涼里,7
2015/09/18,中西區,藥王里,7
2015/09/18,永康區,崑山里,1
2015/09/18,南區,竹溪里,2
2015/09/18,中西區,民主里,1
2015/09/18,新營區,新南里,1
2015/09/18,南區,新興里,7
2015/09/18,安南區,安東里,1
2015/09/18,龍崎區,大坪里,1
2015/09/18,東區,新東里,1
2015/09/18,永康區,西橋里,9
2015/09/18,東區,崇學里,1
2015/09/18,安平區,怡平里,2
2015/09/18,東區,崇德里,2
2015/09/18,北區,和順里,4
2015/09/18,中西區,光賢里,12
2015/09/18,安平區,平安里,2
2015/09/18,中西區,水仙里,5
2015/09/18,東區,東明里,1
2015/09/18,北區,成德里,7
2015/09/18,中西區,天后里,4
2015/09/18,新營區,護鎮里,1
2015/09/18,永康區,安康里,3
2015/09/18,東區,莊敬里,3
2015/09/18,中西區,西湖里,1
2015/09/18,永康區,東灣里,2
2015/09/18,中西區,福安里,1
2015/09/18,北區,華興里,2
2015/09/18,東區,崇明里,1
2015/09/18,東區,大福里,4
2015/09/18,東區,大同里,3
2015/09/18,安平區,建平里,1
2015/09/18,北區,大山里,1
2015/09/18,東區,關聖里,1
2015/09/18,仁德區,上崙里,1
2015/09/18,南區,喜北里,2
2015/09/18,南區,金華里,6
2015/09/18,歸仁區,許厝里,1
2015/09/19,北區,長榮里,2
2015/09/19,北區,仁愛里,3
2015/09/19,北區,成功里,4
2015/09/19,永康區,尚頂里,2
2015/09/19,北區,中樓里,6
2015/09/19,中西區,保安里,7
2015/09/19,安平區,港仔里,2
2015/09/19,中西區,法華里,1
2015/09/19,安平區,西門里,1
2015/09/19,安南區,溪東里,2
2015/09/19,六甲區,甲東里,1
2015/09/19,安南區,城北里,1
2015/09/19,南區,郡南里,2
2015/09/19,北區,新勝里,3
2015/09/19,永康區,鹽行里,2
2015/09/19,北區,正覺里,6
2015/09/19,東區,富裕里,1
2015/09/19,東區,自強里,2
2015/09/19,白河區,廣安里,1
2015/09/19,南區,開南里,10
2015/09/19,南區,文華里,3
2015/09/19,安南區,淵西里,1
2015/09/19,北區,永祥里,5
2015/09/19,北區,裕民里,1
2015/09/19,安平區,國平里,2
2015/09/19,南區,大忠里,4
2015/09/19,北區,小康里,3
2015/09/19,南區,府南里,6
2015/09/19,東區,小東里,3
2015/09/19,永康區,甲頂里,4
2015/09/19,南區,再興里,6
2015/09/19,仁德區,太子里,2
2015/09/19,南區,田寮里,4
2015/09/19,安南區,南興里,1
2015/09/19,北區,勝安里,1
2015/09/19,中西區,中正里,2
2015/09/19,中西區,普濟里,3
2015/09/19,中西區,文賢里,4
2015/09/19,中西區,西賢里,1
2015/09/19,中西區,協和里,5
2015/09/19,北區,六甲里,2
2015/09/19,永康區,大橋里,4
2015/09/19,中西區,協進里,4
2015/09/19,七股區,大潭里,1
2015/09/19,永康區,北灣里,1
2015/09/19,北區,大仁里,1
2015/09/19,東區,仁和里,5
2015/09/19,歸仁區,六甲里,1
2015/09/19,北區,大港里,5
2015/09/19,安南區,鳳凰里,1
2015/09/19,東區,大智里,2
2015/09/19,東區,泉南里,2
2015/09/19,永康區,西灣里,1
2015/09/19,北區,興北里,6
2015/09/19,安平區,石門里,4
2015/09/19,仁德區,仁義里,4
2015/09/19,北區,國興里,2
2015/09/19,仁德區,新田里,1
2015/09/19,南區,喜東里,1
2015/09/19,安南區,國安里,1
2015/09/19,北區,實踐里,2
2015/09/19,永康區,二王里,2
2015/09/19,永康區,復國里,2
2015/09/19,南區,光明里,6
2015/09/19,東區,崇文里,1
2015/09/19,北區,文元里,4
2015/09/19,北區,大豐里,5
2015/09/19,南區,彰南里,2
2015/09/19,安南區,新順里,1
2015/09/19,安南區,海佃里,6
2015/09/19,永康區,復華里,3
2015/09/19,中西區,元安里,2
2015/09/19,北區,公園里,3
2015/09/19,仁德區,土庫里,1
2015/09/19,北區,大道里,1
2015/09/19,南區,國宅里,7
2015/09/19,北區,文成里,3
2015/09/19,中西區,水仙里,3
2015/09/19,鹽水區,歡雅里,1
2015/09/19,北區,和順里,6
2015/09/19,南區,大恩里,2
2015/09/19,佳里區,建南里,0
2015/09/19,永康區,勝利里,7
2015/09/19,歸仁區,大潭里,2
2015/09/19,西港區,南海里,1
2015/09/19,安南區,溪頂里,5
2015/09/19,中西區,小西里,6
2015/09/19,中西區,公正里,2
2015/09/19,南區,興農里,1
2015/09/19,東區,東聖里,1
2015/09/19,北區,興南里,6
2015/09/19,安平區,平通里,5
2015/09/19,新市區,大社里,1
2015/09/19,南區,省躬里,1
2015/09/19,南區,明興里,5
2015/09/19,東區,大同里,3
2015/09/19,北區,元寶里,3
2015/09/19,永康區,埔園里,2
2015/09/19,南區,日新里,2
2015/09/19,仁德區,後壁里,2
2015/09/19,東區,後甲里,1
2015/09/19,北區,正風里,3
2015/09/19,北區,三德里,2
2015/09/19,北區,重興里,3
2015/09/19,東區,崇誨里,3
2015/09/19,南區,南華里,2
2015/09/19,南區,新昌里,5
2015/09/19,安南區,安順里,1
2015/09/19,北區,東興里,1
2015/09/19,安南區,安和里,3
2015/09/19,中西區,開山里,2
2015/09/19,中西區,建國里,1
2015/09/19,安平區,育平里,3
2015/09/19,東區,東門里,2
2015/09/19,安南區,溪心里,2
2015/09/19,東區,裕聖里,1
2015/09/19,西港區,西港里,1
2015/09/19,永康區,中興里,2
2015/09/19,永康區,五王里,6
2015/09/19,中西區,仙草里,1
2015/09/19,安南區,東和里,1
2015/09/19,安南區,海東里,1
2015/09/19,中西區,青年里,2
2015/09/19,安南區,梅花里,1
2015/09/19,東區,虎尾里,3
2015/09/19,中西區,郡西里,2
2015/09/19,北區,光武里,1
2015/09/19,中西區,萬昌里,1
2015/09/19,永康區,六合里,1
2015/09/19,東區,裕農里,2
2015/09/19,東區,南聖里,2
2015/09/19,東區,大學里,2
2015/09/19,安南區,溪北里,2
2015/09/19,中西區,大南里,1
2015/09/19,北區,延平里,4
2015/09/19,東區,中西里,1
2015/09/19,北區,大和里,6
2015/09/19,中西區,永華里,6
2015/09/19,北區,振興里,5
2015/09/19,安平區,億載里,1
2015/09/19,南區,永寧里,1
2015/09/19,安南區,海南里,2
2015/09/19,安南區,幸福里,5
2015/09/19,東區,龍山里,1
2015/09/19,東區,圍下里,4
2015/09/19,中西區,永福里,2
2015/09/19,仁德區,仁德里,1
2015/09/19,中西區,銀同里,5
2015/09/19,安南區,塭南里,1
2015/09/19,中西區,安海里,3
2015/09/19,中西區,民生里,6
2015/09/19,永康區,南灣里,1
2015/09/19,安南區,砂崙里,1
2015/09/19,仁德區,成功里,1
2015/09/19,善化區,小新里,1
2015/09/19,安南區,安富里,1
2015/09/19,東區,崇成里,1
2015/09/19,中西區,民權里,2
2015/09/19,南區,明亮里,4
2015/09/19,中西區,三民里,2
2015/09/19,北區,國姓里,3
2015/09/19,東區,富強里,6
2015/09/19,安平區,華平里,1
2015/09/19,東區,成大里,1
2015/09/19,北區,開元里,1
2015/09/19,安南區,佃東里,1
2015/09/19,北區,玉皇里,6
2015/09/19,安南區,大安里,2
2015/09/19,北區,賢北里,3
2015/09/19,中西區,三合里,5
2015/09/19,永康區,永康里,2
2015/09/19,南區,建南里,3
2015/09/19,中西區,進學里,2
2015/09/19,安平區,文平里,7
2015/09/19,永康區,中華里,2
2015/09/19,安南區,理想里,3
2015/09/19,南區,文南里,6
2015/09/19,南區,大林里,2
2015/09/19,東區,衛國里,2
2015/09/19,東區,東安里,3
2015/09/19,安南區,長安里,2
2015/09/19,佳里區,安西里,2
2015/09/19,南區,廣州里,6
2015/09/19,歸仁區,武東里,1
2015/09/19,東區,東智里,2
2015/09/19,中西區,大涼里,6
2015/09/19,中西區,藥王里,8
2015/09/19,永康區,崑山里,2
2015/09/19,南區,白雪里,1
2015/09/19,西港區,新復里,1
2015/09/19,中西區,民主里,1
2015/09/19,永康區,三合里,2
2015/09/19,南區,新興里,6
2015/09/19,安南區,安東里,2
2015/09/19,東區,新東里,2
2015/09/19,關廟區,北勢里,1
2015/09/19,永康區,西橋里,5
2015/09/19,東區,崇學里,2
2015/09/19,北區,五福里,1
2015/09/19,鹽水區,橋南里,1
2015/09/19,東區,崇德里,1
2015/09/19,東區,德光里,3
2015/09/19,東區,東明里,1
2015/09/19,中西區,光賢里,10
2015/09/19,安平區,平安里,1
2015/09/19,歸仁區,後市里,1
2015/09/19,安定區,中榮里,1
2015/09/19,北區,成德里,4
2015/09/19,中西區,天后里,2
2015/09/19,南區,松安里,1
2015/09/19,永康區,安康里,6
2015/09/19,東區,莊敬里,1
2015/09/19,中西區,西湖里,1
2015/09/19,中西區,福安里,4
2015/09/19,北區,華興里,3
2015/09/19,新化區,協興里,1
2015/09/19,新市區,三舍里,1
2015/09/19,東區,崇信里,1
2015/09/19,安平區,建平里,1
2015/09/19,北區,大山里,2
2015/09/19,東區,關聖里,1
2015/09/19,仁德區,上崙里,1
2015/09/19,南區,金華里,6
2015/09/20,北區,公園里,1
2015/09/20,安平區,國平里,2
2015/09/20,北區,成功里,5
2015/09/20,永康區,尚頂里,3
2015/09/20,北區,中樓里,5
2015/09/20,中西區,保安里,2
2015/09/20,安平區,港仔里,3
2015/09/20,中西區,西賢里,3
2015/09/20,安平區,西門里,1
2015/09/20,安南區,溪東里,2
2015/09/20,南區,郡南里,9
2015/09/20,北區,新勝里,2
2015/09/20,永康區,烏竹里,2
2015/09/20,永康區,鹽行里,10
2015/09/20,北區,正覺里,13
2015/09/20,東區,富裕里,3
2015/09/20,仁德區,新田里,1
2015/09/20,北區,長榮里,2
2015/09/20,南區,開南里,2
2015/09/20,南區,文華里,5
2015/09/20,永康區,龍潭里,2
2015/09/20,永康區,鹽洲里,2
2015/09/20,北區,仁愛里,1
2015/09/20,永康區,正強里,5
2015/09/20,北區,裕民里,2
2015/09/20,北區,安民里,1
2015/09/20,安南區,淵中里,1
2015/09/20,南區,大忠里,2
2015/09/20,北區,小康里,3
2015/09/20,南區,府南里,7
2015/09/20,東區,小東里,1
2015/09/20,永康區,甲頂里,7
2015/09/20,南區,再興里,4
2015/09/20,東區,忠孝里,1
2015/09/20,安南區,南興里,1
2015/09/20,北區,勝安里,2
2015/09/20,中西區,普濟里,2
2015/09/20,中西區,文賢里,2
2015/09/20,中西區,協和里,5
2015/09/20,東區,自強里,2
2015/09/20,永康區,大橋里,3
2015/09/20,麻豆區,大埕里,1
2015/09/20,中西區,協進里,2
2015/09/20,善化區,文正里,1
2015/09/20,北區,大仁里,2
2015/09/20,安南區,頂安里,2
2015/09/20,北區,大港里,2
2015/09/20,歸仁區,六甲里,1
2015/09/20,六甲區,水林里,1
2015/09/20,東區,泉南里,5
2015/09/20,永康區,西灣里,1
2015/09/20,安平區,石門里,2
2015/09/20,北區,國興里,2
2015/09/20,南區,喜東里,2
2015/09/20,歸仁區,大廟里,1
2015/09/20,安南區,國安里,1
2015/09/20,北區,實踐里,1
2015/09/20,永康區,二王里,7
2015/09/20,永康區,復國里,3
2015/09/20,南區,光明里,3
2015/09/20,安南區,淵東里,1
2015/09/20,東區,崇文里,1
2015/09/20,東區,東光里,3
2015/09/20,安南區,安西里,2
2015/09/20,北區,大豐里,7
2015/09/20,南區,彰南里,1
2015/09/20,安南區,新順里,3
2015/09/20,安南區,海佃里,1
2015/09/20,永康區,復華里,1
2015/09/20,中西區,元安里,4
2015/09/20,南區,白雪里,1
2015/09/20,北區,大道里,3
2015/09/20,南區,國宅里,8
2015/09/20,北區,文成里,2
2015/09/20,中西區,水仙里,3
2015/09/20,永康區,西勢里,1
2015/09/20,南區,大恩里,1
2015/09/20,佳里區,建南里,1
2015/09/20,永康區,勝利里,12
2015/09/20,歸仁區,大潭里,2
2015/09/20,東區,東門里,1
2015/09/20,南區,田寮里,6
2015/09/20,中西區,小西里,2
2015/09/20,中西區,公正里,3
2015/09/20,東區,東聖里,1
2015/09/20,永康區,埔園里,2
2015/09/20,安平區,平通里,1
2015/09/20,安平區,平安里,2
2015/09/20,新市區,大社里,1
2015/09/20,南區,明興里,5
2015/09/20,東區,大同里,4
2015/09/20,北區,元寶里,3
2015/09/20,北區,興南里,6
2015/09/20,南區,日新里,1
2015/09/20,仁德區,後壁里,3
2015/09/20,北區,正風里,2
2015/09/20,北區,三德里,1
2015/09/20,北區,重興里,3
2015/09/20,東區,崇誨里,3
2015/09/20,南區,南華里,1
2015/09/20,安平區,海頭里,1
2015/09/20,新化區,知義里,1
2015/09/20,北區,東興里,3
2015/09/20,安南區,安和里,2
2015/09/20,中西區,五妃里,1
2015/09/20,安平區,育平里,5
2015/09/20,東區,裕聖里,3
2015/09/20,仁德區,一甲里,1
2015/09/20,安南區,溪心里,1
2015/09/20,北區,振興里,3
2015/09/20,安南區,安慶里,2
2015/09/20,永康區,五王里,8
2015/09/20,安南區,海東里,4
2015/09/20,安平區,億載里,1
2015/09/20,安南區,梅花里,2
2015/09/20,中西區,郡西里,2
2015/09/20,中西區,萬昌里,4
2015/09/20,永康區,六合里,4
2015/09/20,東區,裕農里,2
2015/09/20,東區,南聖里,3
2015/09/20,安南區,海南里,1
2015/09/20,安南區,溪北里,3
2015/09/20,南區,南都里,1
2015/09/20,中西區,大南里,3
2015/09/20,安南區,安東里,1
2015/09/20,安南區,溪頂里,3
2015/09/20,北區,大和里,4
2015/09/20,南區,永寧里,1
2015/09/20,中西區,永華里,4
2015/09/20,東區,德高里,1
2015/09/20,中西區,仙草里,3
2015/09/20,中西區,青年里,6
2015/09/20,安南區,州南里,1
2015/09/20,東區,大學里,5
2015/09/20,安南區,幸福里,8
2015/09/20,善化區,嘉北里,1
2015/09/20,東區,龍山里,1
2015/09/20,永康區,中興里,1
2015/09/20,安南區,理想里,1
2015/09/20,中西區,永福里,2
2015/09/20,仁德區,仁德里,1
2015/09/20,中西區,銀同里,4
2015/09/20,南區,鯤鯓里,2
2015/09/20,中西區,安海里,3
2015/09/20,中西區,民生里,4
2015/09/20,後壁區,長安里,1
2015/09/20,南區,大成里,3
2015/09/20,北區,文元里,3
2015/09/20,東區,和平里,3
2015/09/20,中西區,赤嵌里,1
2015/09/20,南區,新昌里,4
2015/09/20,東區,崇成里,3
2015/09/20,新營區,民生里,2
2015/09/20,中西區,民權里,4
2015/09/20,南區,明亮里,15
2015/09/20,中西區,三民里,5
2015/09/20,北區,國姓里,1
2015/09/20,新營區,永生里,1
2015/09/20,安平區,華平里,7
2015/09/20,東區,成大里,6
2015/09/20,北區,開元里,3
2015/09/20,北區,玉皇里,3
2015/09/20,中西區,開山里,4
2015/09/20,北區,賢北里,3
2015/09/20,中西區,三合里,5
2015/09/20,永康區,永康里,2
2015/09/20,南區,建南里,2
2015/09/20,北區,興北里,2
2015/09/20,北區,力行里,1
2015/09/20,安平區,文平里,1
2015/09/20,永康區,中華里,2
2015/09/20,東區,圍下里,2
2015/09/20,安定區,港口里,1
2015/09/20,北區,長德里,3
2015/09/20,南區,文南里,12
2015/09/20,東區,東安里,4
2015/09/20,南區,大林里,1
2015/09/20,仁德區,田厝里,1
2015/09/20,南區,廣州里,3
2015/09/20,永康區,建國里,2
2015/09/20,中西區,藥王里,5
2015/09/20,永康區,崑山里,3
2015/09/20,北區,永祥里,4
2015/09/20,永康區,三合里,2
2015/09/20,南區,新興里,2
2015/09/20,東區,新東里,3
2015/09/20,永康區,西橋里,4
2015/09/20,東區,崇學里,1
2015/09/20,北區,五福里,3
2015/09/20,南區,喜南里,1
2015/09/20,安平區,怡平里,2
2015/09/20,東區,德光里,3
2015/09/20,北區,和順里,6
2015/09/20,中西區,光賢里,8
2015/09/20,安南區,顯宮里,2
2015/09/20,歸仁區,後市里,1
2015/09/20,東區,東明里,1
2015/09/20,北區,成德里,3
2015/09/20,中西區,天后里,6
2015/09/20,中西區,大涼里,2
2015/09/20,永康區,安康里,3
2015/09/20,東區,莊敬里,1
2015/09/20,中西區,西湖里,3
2015/09/20,中西區,福安里,1
2015/09/20,北區,華興里,3
2015/09/20,東區,崇明里,3
2015/09/20,東區,大福里,3
2015/09/20,東區,崇信里,5
2015/09/20,安平區,建平里,1
2015/09/20,東區,關聖里,1
2015/09/20,南區,喜北里,1
2015/09/20,南區,金華里,8
2015/09/20,仁德區,仁愛里,1
2015/09/21,北區,公園里,5
2015/09/21,北區,仁愛里,5
2015/09/21,南區,大忠里,3
2015/09/21,永康區,尚頂里,1
2015/09/21,北區,中樓里,5
2015/09/21,中西區,保安里,2
2015/09/21,安平區,港仔里,1
2015/09/21,中西區,西賢里,2
2015/09/21,安平區,西門里,1
2015/09/21,安南區,總頭里,1
2015/09/21,安南區,溪東里,2
2015/09/21,南區,郡南里,8
2015/09/21,永康區,復國里,2
2015/09/21,永康區,鹽行里,6
2015/09/21,北區,正覺里,7
2015/09/21,南區,彰南里,1
2015/09/21,東區,富裕里,5
2015/09/21,東區,自強里,3
2015/09/21,東區,東聖里,2
2015/09/21,東區,大同里,2
2015/09/21,南區,開南里,1
2015/09/21,南區,文華里,3
2015/09/21,永康區,龍潭里,2
2015/09/21,永康區,鹽洲里,2
2015/09/21,北區,永祥里,8
2015/09/21,北區,裕民里,2
2015/09/21,北區,安民里,2
2015/09/21,安平區,國平里,3
2015/09/21,北區,成功里,8
2015/09/21,北區,小康里,4
2015/09/21,南區,府南里,6
2015/09/21,東區,小東里,5
2015/09/21,中西區,三民里,2
2015/09/21,東區,忠孝里,1
2015/09/21,中西區,福安里,1
2015/09/21,安南區,南興里,1
2015/09/21,北區,勝安里,3
2015/09/21,中西區,中正里,4
2015/09/21,中西區,普濟里,3
2015/09/21,西港區,劉厝里,1
2015/09/21,永康區,大灣里,1
2015/09/21,中西區,文賢里,4
2015/09/21,歸仁區,七甲里,1
2015/09/21,中西區,協和里,4
2015/09/21,北區,六甲里,6
2015/09/21,永康區,大橋里,1
2015/09/21,中西區,協進里,3
2015/09/21,安南區,安慶里,1
2015/09/21,永康區,北灣里,3
2015/09/21,北區,大仁里,1
2015/09/21,東區,仁和里,1
2015/09/21,北區,光武里,1
2015/09/21,北區,大港里,5
2015/09/21,安南區,州北里,2
2015/09/21,東區,泉南里,3
2015/09/21,永康區,西灣里,2
2015/09/21,北區,興北里,3
2015/09/21,安平區,石門里,2
2015/09/21,仁德區,仁義里,4
2015/09/21,南區,日新里,2
2015/09/21,南區,國宅里,5
2015/09/21,北區,實踐里,1
2015/09/21,永康區,二王里,4
2015/09/21,中西區,永華里,3
2015/09/21,永康區,正強里,4
2015/09/21,東區,崇文里,1
2015/09/21,東區,東光里,1
2015/09/21,北區,文元里,6
2015/09/21,北區,大豐里,6
2015/09/21,南區,大恩里,1
2015/09/21,安南區,海佃里,6
2015/09/21,永康區,復華里,2
2015/09/21,中西區,元安里,4
2015/09/21,南區,白雪里,1
2015/09/21,南區,明德里,1
2015/09/21,北區,大道里,4
2015/09/21,永康區,網寮里,2
2015/09/21,北區,文成里,4
2015/09/21,中西區,水仙里,5
2015/09/21,東區,崇善里,1
2015/09/21,北區,延平里,1
2015/09/21,永康區,西勢里,2
2015/09/21,北區,和順里,7
2015/09/21,永康區,勝利里,7
2015/09/21,歸仁區,大潭里,1
2015/09/21,永康區,東橋里,3
2015/09/21,南區,田寮里,5
2015/09/21,安南區,淵東里,1
2015/09/21,中西區,小西里,1
2015/09/21,中西區,公正里,3
2015/09/21,南區,興農里,1
2015/09/21,安南區,城中里,1
2015/09/21,安平區,平通里,2
2015/09/21,南區,省躬里,2
2015/09/21,南區,明興里,4
2015/09/21,安南區,國安里,2
2015/09/21,北區,元寶里,2
2015/09/21,永康區,埔園里,3
2015/09/21,北區,國興里,2
2015/09/21,仁德區,後壁里,1
2015/09/21,東區,後甲里,3
2015/09/21,新市區,永就里,1
2015/09/21,北區,三德里,1
2015/09/21,麻豆區,東角里,1
2015/09/21,北區,重興里,3
2015/09/21,東區,崇誨里,7
2015/09/21,東區,東明里,1
2015/09/21,安平區,海頭里,2
2015/09/21,北區,東興里,1
2015/09/21,安南區,安和里,1
2015/09/21,北區,長榮里,1
2015/09/21,中西區,建國里,2
2015/09/21,安平區,育平里,1
2015/09/21,東區,東門里,3
2015/09/21,佳里區,六安里,2
2015/09/21,安南區,溪心里,2
2015/09/21,北區,振興里,1
2015/09/21,永康區,中興里,4
2015/09/21,永康區,五王里,11
2015/09/21,安南區,海東里,2
2015/09/21,中西區,青年里,4
2015/09/21,安南區,梅花里,3
2015/09/21,東區,虎尾里,2
2015/09/21,中西區,郡西里,2
2015/09/21,東區,大智里,2
2015/09/21,中西區,萬昌里,5
2015/09/21,安南區,頂安里,2
2015/09/21,東區,中西里,1
2015/09/21,東區,南聖里,1
2015/09/21,安南區,溪北里,2
2015/09/21,仁德區,保安里,1
2015/09/21,南區,南都里,3
2015/09/21,中西區,大南里,2
2015/09/21,安南區,安東里,1
2015/09/21,安南區,溪頂里,1
2015/09/21,北區,大和里,6
2015/09/21,歸仁區,南保里,1
2015/09/21,南區,光明里,5
2015/09/21,中西區,仙草里,1
2015/09/21,安平區,億載里,2
2015/09/21,南區,永寧里,1
2015/09/21,東區,大學里,2
2015/09/21,安南區,幸福里,10
2015/09/21,安南區,溪墘里,1
2015/09/21,東區,龍山里,3
2015/09/21,東區,圍下里,3
2015/09/21,中西區,永福里,3
2015/09/21,仁德區,仁德里,4
2015/09/21,中西區,銀同里,4
2015/09/21,中西區,安海里,4
2015/09/21,中西區,民生里,7
2015/09/21,安南區,淵中里,1
2015/09/21,仁德區,成功里,2
2015/09/21,東區,和平里,2
2015/09/21,安南區,安富里,4
2015/09/21,永康區,成功里,2
2015/09/21,南區,新昌里,2
2015/09/21,東區,崇成里,1
2015/09/21,安南區,學東里,1
2015/09/21,中西區,民權里,6
2015/09/21,東區,復興里,3
2015/09/21,南區,明亮里,5
2015/09/21,關廟區,布袋里,1
2015/09/21,仁德區,太子里,1
2015/09/21,北區,國姓里,1
2015/09/21,南區,文南里,9
2015/09/21,安南區,城東里,1
2015/09/21,安平區,華平里,2
2015/09/21,東區,成大里,2
2015/09/21,北區,開元里,1
2015/09/21,安南區,佃東里,2
2015/09/21,北區,玉皇里,2
2015/09/21,安南區,大安里,1
2015/09/21,楠西區,楠西里,1
2015/09/21,北區,賢北里,3
2015/09/21,中西區,三合里,4
2015/09/21,南區,建南里,3
2015/09/21,中西區,進學里,1
2015/09/21,安平區,文平里,3
2015/09/21,永康區,中華里,1
2015/09/21,安南區,理想里,2
2015/09/21,北區,長德里,1
2015/09/21,歸仁區,辜厝里,1
2015/09/21,安平區,建平里,1
2015/09/21,東區,富強里,2
2015/09/21,南區,大林里,2
2015/09/21,東區,衛國里,1
2015/09/21,麻豆區,晉江里,1
2015/09/21,東區,東安里,2
2015/09/21,安南區,長安里,1
2015/09/21,南區,廣州里,5
2015/09/21,歸仁區,武東里,1
2015/09/21,永康區,建國里,2
2015/09/21,永康區,東灣里,2
2015/09/21,南區,竹溪里,4
2015/09/21,中西區,民主里,2
2015/09/21,學甲區,仁得里,1
2015/09/21,永康區,三合里,1
2015/09/21,南區,新興里,3
2015/09/21,東區,新東里,5
2015/09/21,永康區,西橋里,3
2015/09/21,東區,崇學里,2
2015/09/21,南區,新生里,2
2015/09/21,關廟區,東勢里,1
2015/09/21,中西區,光賢里,4
2015/09/21,安平區,平安里,1
2015/09/21,歸仁區,後市里,1
2015/09/21,北區,成德里,9
2015/09/21,中西區,天后里,3
2015/09/21,中西區,大涼里,2
2015/09/21,永康區,安康里,7
2015/09/21,東區,莊敬里,2
2015/09/21,中西區,西湖里,1
2015/09/21,中西區,藥王里,5
2015/09/21,南區,大成里,3
2015/09/21,安定區,港南里,1
2015/09/21,北區,華興里,1
2015/09/21,東區,崇明里,1
2015/09/21,東區,大福里,1
2015/09/21,南區,南華里,2
2015/09/21,東區,崇信里,3
2015/09/21,南區,佛壇里,3
2015/09/21,北區,大山里,2
2015/09/21,東區,關聖里,1
2015/09/21,仁德區,上崙里,1
2015/09/21,南區,喜北里,1
2015/09/21,南區,金華里,8
2015/09/21,新化區,礁坑里,1
2015/09/21,東區,裕農里,2
2015/09/22,北區,公園里,3
2015/09/22,北區,仁愛里,2
2015/09/22,北區,成功里,2
2015/09/22,永康區,尚頂里,2
2015/09/22,北區,中樓里,4
2015/09/22,中西區,保安里,4
2015/09/22,安平區,港仔里,2
2015/09/22,中西區,西賢里,4
2015/09/22,安南區,溪東里,1
2015/09/22,安南區,城北里,1
2015/09/22,永康區,勝利里,11
2015/09/22,北區,新勝里,2
2015/09/22,永康區,鹽行里,5
2015/09/22,北區,正覺里,8
2015/09/22,東區,富裕里,4
2015/09/22,東區,自強里,2
2015/09/22,北區,長榮里,2
2015/09/22,南區,開南里,6
2015/09/22,南區,文華里,2
2015/09/22,永康區,龍潭里,3
2015/09/22,安南區,淵西里,1
2015/09/22,北區,永祥里,3
2015/09/22,永康區,中興里,2
2015/09/22,北區,裕民里,1
2015/09/22,北區,安民里,3
2015/09/22,安平區,國平里,2
2015/09/22,南區,大忠里,2
2015/09/22,北區,小康里,3
2015/09/22,南區,府南里,6
2015/09/22,東區,小東里,2
2015/09/22,南區,再興里,1
2015/09/22,南區,新興里,3
2015/09/22,安南區,南興里,1
