日期,區別,里別,病例數
2015/11/16,前鎮區,平等里,1
2015/11/16,三民區,寶國里,2
2015/11/16,三民區,博惠里,3
2015/11/16,楠梓區,隆昌里,1
2015/11/16,鳳山區,文英里,1
2015/11/16,鳳山區,善美里,4
2015/11/16,前鎮區,鎮海里,2
2015/11/16,苓雅區,林泉里,1
2015/11/16,左營區,新上里,5
2015/11/16,鳳山區,新樂里,1
2015/11/16,楠梓區,五常里,1
2015/11/16,仁武區,大灣里,1
2015/11/16,小港區,六苓里,2
2015/11/16,小港區,山明里,2
2015/11/16,前鎮區,西甲里,2
2015/11/16,苓雅區,福西里,1
2015/11/16,苓雅區,意誠里,2
2015/11/16,小港區,順苓里,1
2015/11/16,前鎮區,瑞文里,1
2015/11/16,前鎮區,民權里,1
2015/11/16,苓雅區,福南里,1
2015/11/16,苓雅區,城北里,1
2015/11/16,鳳山區,中民里,1
2015/11/16,鳳山區,福誠里,1
2015/11/16,苓雅區,福地里,1
2015/11/16,三民區,興德里,2
2015/11/16,小港區,二苓里,3
2015/11/16,前鎮區,復國里,1
2015/11/16,三民區,灣中里,1
2015/11/16,前金區,後金里,1
2015/11/16,鳳山區,富甲里,4
2015/11/16,苓雅區,林興里,1
2015/11/16,苓雅區,人和里,1
2015/11/16,岡山區,忠孝里,1
2015/11/16,前鎮區,仁愛里,2
2015/11/16,三民區,精華里,1
2015/11/16,新興區,順昌里,2
2015/11/16,鳳山區,忠義里,1
2015/11/16,燕巢區,橫山里,1
2015/11/16,三民區,本揚里,1
2015/11/16,三民區,長明里,1
2015/11/16,三民區,寶安里,1
2015/11/16,苓雅區,林中里,3
2015/11/16,前鎮區,瑞平里,2
2015/11/16,楠梓區,翠屏里,4
2015/11/16,苓雅區,華堂里,1
2015/11/16,鳳山區,忠誠里,1
2015/11/16,前鎮區,鎮東里,1
2015/11/16,苓雅區,苓洲里,1
2015/11/16,三民區,鼎力里,2
2015/11/16,三民區,本安里,1
2015/11/16,鳳山區,鎮北里,1
2015/11/16,前鎮區,良和里,2
2015/11/16,前鎮區,瑞華里,2
2015/11/16,三民區,灣利里,2
2015/11/16,鹽埕區,新樂里,1
2015/11/16,楠梓區,仁昌里,1
2015/11/16,苓雅區,光華里,1
2015/11/16,鼓山區,明誠里,3
2015/11/16,三民區,灣勝里,1
2015/11/16,三民區,達仁里,1
2015/11/16,鳳山區,中正里,1
2015/11/16,鼓山區,前峰里,1
2015/11/16,三民區,寶玉里,1
2015/11/16,三民區,安邦里,1
2015/11/16,苓雅區,福人里,3
2015/11/16,旗山區,大德里,1
2015/11/16,鳳山區,鳳東里,1
2015/11/16,三民區,灣愛里,1
2015/11/16,大寮區,前庄里,1
2015/11/16,苓雅區,福康里,1
2015/11/16,三民區,德東里,1
2015/11/16,美濃區,德興里,1
2015/11/16,岡山區,壽天里,1
2015/11/16,前鎮區,忠純里,1
2015/11/16,鼓山區,裕豐里,1
2015/11/16,鳳山區,海光里,1
2015/11/16,前鎮區,竹東里,4
2015/11/16,小港區,高松里,1
2015/11/16,楠梓區,泰昌里,1
2015/11/16,鳳山區,過埤里,1
2015/11/16,楠梓區,惠楠里,0
2015/11/16,鼓山區,建國里,3
2015/11/16,三民區,港東里,1
2015/11/16,鳳山區,二甲里,2
2015/11/16,三民區,民享里,1
2015/11/16,前金區,林投里,1
2015/11/16,前鎮區,興東里,2
2015/11/16,前鎮區,瑞誠里,1
2015/11/16,三民區,灣華里,3
2015/11/16,苓雅區,民主里,2
2015/11/16,大寮區,中庄里,1
2015/11/16,楠梓區,瑞屏里,1
2015/11/16,三民區,寶興里,1
2015/11/16,仁武區,赤山里,1
2015/11/16,苓雅區,林西里,2
2015/11/16,岡山區,岡山里,1
2015/11/16,三民區,安宜里,1
2015/11/16,岡山區,維仁里,2
2015/11/16,鳳山區,國富里,1
2015/11/16,小港區,大苓里,1
2015/11/16,苓雅區,正文里,1
2015/11/16,前鎮區,瑞北里,1
2015/11/16,大寮區,山頂里,1
2015/11/16,小港區,港后里,1
2015/11/16,左營區,海勝里,2
2015/11/16,苓雅區,五權里,1
2015/11/16,鼓山區,桃源里,1
2015/11/16,苓雅區,同慶里,2
2015/11/16,三民區,鼎盛里,1
2015/11/16,左營區,新下里,2
2015/11/16,茄萣區,嘉泰里,1
2015/11/16,新興區,中東里,1
2015/11/16,鼓山區,龍井里,1
2015/11/16,三民區,德行里,2
2015/11/16,三民區,灣子里,2
2015/11/16,三民區,安泰里,2
2015/11/16,苓雅區,凱旋里,5
2015/11/16,三民區,安吉里,1
2015/11/16,三民區,同德里,2
2015/11/16,左營區,莒光里,2
2015/11/16,三民區,本館里,1
2015/11/16,前鎮區,明正里,1
2015/11/16,苓雅區,文昌里,3
2015/11/16,三民區,德北里,1
2015/11/16,楠梓區,福昌里,6
2015/11/16,苓雅區,和煦里,1
2015/11/16,前鎮區,信德里,1
2015/11/16,鳳山區,新強里,2
2015/11/16,鼓山區,平和里,2
2015/11/16,鳳山區,正義里,5
2015/11/16,左營區,新中里,2
2015/11/16,三民區,鼎泰里,4
2015/11/16,楠梓區,錦屏里,1
2015/11/16,鼓山區,雄峰里,1
2015/11/16,鳳山區,海洋里,2
2015/11/16,楠梓區,裕昌里,1
2015/11/16,旗津區,永安里,1
2015/11/16,苓雅區,普天里,1
2015/11/16,前鎮區,草衙里,7
2015/11/16,三民區,安寧里,1
2015/11/16,鳳山區,國隆里,1
2015/11/16,鳳山區,新泰里,1
2015/11/16,苓雅區,林榮里,1
2015/11/16,三民區,立德里,2
2015/11/16,鳳山區,一甲里,2
2015/11/16,大社區,觀音里,1
2015/11/16,仁武區,八卦里,1
2015/11/16,三民區,豐裕里,1
2015/11/16,前鎮區,盛豐里,3
2015/11/16,三民區,安發里,2
2015/11/16,鼓山區,裕興里,3
2015/11/16,鼓山區,內惟里,1
2015/11/16,前鎮區,明義里,3
2015/11/16,鳳山區,天興里,1
2015/11/16,三民區,安康里,1
2015/11/16,鼓山區,忠正里,3
2015/11/16,三民區,鼎西里,4
2015/11/16,三民區,灣成里,1
2015/11/16,三民區,寶珠里,1
2015/11/16,鳳山區,五福里,5
2015/11/16,鼓山區,民族里,1
2015/11/16,小港區,港正里,3
2015/11/16,旗山區,湄洲里,1
2015/11/16,前鎮區,瑞崗里,1
2015/11/16,三民區,灣復里,3
2015/11/16,前鎮區,瑞隆里,1
2015/11/16,三民區,鼎中里,3
2015/11/16,鳳山區,老爺里,1
2015/11/16,鳳山區,忠孝里,1
2015/11/17,三民區,寶龍里,1
2015/11/17,岡山區,後協里,1
2015/11/17,三民區,安生里,2
2015/11/17,鳳山區,協和里,1
2015/11/17,前鎮區,竹南里,4
2015/11/17,苓雅區,福隆里,4
2015/11/17,苓雅區,田西里,2
2015/11/17,鳳山區,文華里,1
2015/11/17,前鎮區,瑞西里,2
2015/11/17,鳳山區,鎮南里,7
2015/11/17,前鎮區,竹中里,4
2015/11/17,楠梓區,廣昌里,1
2015/11/17,左營區,新上里,4
2015/11/17,岡山區,竹圍里,1
2015/11/17,三民區,灣利里,3
2015/11/17,左營區,永清里,1
2015/11/17,三民區,安東里,1
2015/11/17,三民區,寶業里,2
2015/11/17,左營區,新光里,3
2015/11/17,左營區,屏山里,2
2015/11/17,前鎮區,瑞和里,1
2015/11/17,鳳山區,武漢里,1
2015/11/17,三民區,寶興里,7
2015/11/17,前鎮區,興中里,1
2015/11/17,三民區,鼎盛里,2
2015/11/17,三民區,寶安里,1
2015/11/17,苓雅區,永康里,1
2015/11/17,苓雅區,正言里,1
2015/11/17,三民區,本和里,3
2015/11/17,美濃區,瀰濃里,1
2015/11/17,小港區,港興里,0
2015/11/17,小港區,大坪里,1
2015/11/17,鳳山區,南成里,8
2015/11/17,前鎮區,竹內里,5
2015/11/17,小港區,大苓里,2
2015/11/17,三民區,寶盛里,2
2015/11/17,小港區,港明里,5
2015/11/17,鼓山區,光榮里,4
2015/11/17,新興區,仁聲里,1
2015/11/17,鳳山區,老爺里,3
2015/11/17,苓雅區,仁政里,1
2015/11/17,前鎮區,鎮榮里,2
2015/11/17,鳳山區,大德里,5
2015/11/17,小港區,桂林里,3
2015/11/17,苓雅區,和煦里,1
2015/11/17,鳳山區,龍成里,4
2015/11/17,三民區,灣中里,3
2015/11/17,鳳山區,武慶里,2
2015/11/17,小港區,青島里,2
2015/11/17,前鎮區,西山里,2
2015/11/17,梓官區,赤東里,1
2015/11/17,前鎮區,明禮里,1
2015/11/17,苓雅區,正道里,3
2015/11/17,新興區,黎明里,1
2015/11/17,林園區,中厝里,1
2015/11/17,楠梓區,清豐里,1
2015/11/17,鳳山區,新強里,1
2015/11/17,新興區,長驛里,1
2015/11/17,前鎮區,竹北里,2
2015/11/17,三民區,本武里,1
2015/11/17,苓雅區,福居里,3
2015/11/17,左營區,福山里,3
2015/11/17,前鎮區,平等里,1
2015/11/17,林園區,林園里,2
2015/11/17,三民區,博惠里,1
2015/11/17,路竹區,北嶺里,1
2015/11/17,小港區,三苓里,2
2015/11/17,苓雅區,廣澤里,1
2015/11/17,仁武區,文武里,1
2015/11/17,阿蓮區,阿蓮里,1
2015/11/17,燕巢區,西燕里,1
2015/11/17,鳳山區,文英里,1
2015/11/17,鳳山區,善美里,3
2015/11/17,前鎮區,振興里,1
2015/11/17,前鎮區,竹西里,4
2015/11/17,鼓山區,龍子里,4
2015/11/17,鳳山區,一甲里,4
2015/11/17,三民區,寶華里,1
2015/11/17,前鎮區,復國里,1
2015/11/17,小港區,山明里,5
2015/11/17,前鎮區,西甲里,1
2015/11/17,苓雅區,意誠里,1
2015/11/17,小港區,順苓里,2
2015/11/17,三民區,千歲里,1
2015/11/17,前鎮區,瑞文里,1
2015/11/17,前鎮區,民權里,1
2015/11/17,鼓山區,龍水里,1
2015/11/17,前鎮區,興邦里,2
2015/11/17,前鎮區,盛興里,2
2015/11/17,鼓山區,民強里,1
2015/11/17,鳳山區,福誠里,1
2015/11/17,三民區,寶民里,1
2015/11/17,前鎮區,忠誠里,2
2015/11/17,小港區,二苓里,2
2015/11/17,鼓山區,河邊里,1
2015/11/17,岡山區,前峰里,1
2015/11/17,苓雅區,福地里,3
2015/11/17,苓雅區,英明里,4
2015/11/17,鳳山區,富甲里,2
2015/11/17,小港區,正苓里,2
2015/11/17,苓雅區,人和里,3
2015/11/17,左營區,菜公里,2
2015/11/17,苓雅區,鼓中里,1
2015/11/17,前鎮區,仁愛里,2
2015/11/17,三民區,精華里,2
2015/11/17,鳳山區,忠義里,1
2015/11/17,左營區,崇實里,1
2015/11/17,三民區,本揚里,2
2015/11/17,三民區,長明里,1
2015/11/17,鹽埕區,府北里,1
2015/11/17,苓雅區,林中里,3
2015/11/17,鳳山區,過埤里,2
2015/11/17,前鎮區,瑞平里,1
2015/11/17,苓雅區,日中里,1
2015/11/17,三民區,鼎強里,2
2015/11/17,小港區,港口里,1
2015/11/17,三民區,鼎西里,4
2015/11/17,三民區,鼎力里,11
2015/11/17,苓雅區,苓雅里,1
2015/11/17,鼓山區,自強里,1
2015/11/17,前鎮區,瑞華里,3
2015/11/17,鳥松區,鳥松里,1
2015/11/17,旗津區,北汕里,1
2015/11/17,鳳山區,興仁里,1
2015/11/17,前鎮區,前鎮里,1
2015/11/17,前金區,長興里,1
2015/11/17,苓雅區,奏捷里,1
2015/11/17,鳳山區,中正里,1
2015/11/17,三民區,港新里,2
2015/11/17,小港區,松山里,1
2015/11/17,三民區,安邦里,3
2015/11/17,苓雅區,福人里,1
2015/11/17,鳳山區,鳳東里,1
2015/11/17,苓雅區,苓昇里,1
2015/11/17,梓官區,梓和里,1
2015/11/17,三民區,建東里,1
2015/11/17,苓雅區,福祥里,1
2015/11/17,新興區,文昌里,1
2015/11/17,岡山區,壽天里,1
2015/11/17,前金區,復元里,1
2015/11/17,鳳山區,海光里,1
2015/11/17,左營區,新下里,1
2015/11/17,大寮區,會社里,1
2015/11/17,鳳山區,文山里,1
2015/11/17,鳳山區,天興里,2
2015/11/17,前鎮區,瑞祥里,2
2015/11/17,鳳山區,二甲里,2
2015/11/17,三民區,民享里,2
2015/11/17,楠梓區,國昌里,1
2015/11/17,前鎮區,興東里,6
2015/11/17,新興區,興昌里,2
2015/11/17,前鎮區,明道里,2
2015/11/17,三民區,十美里,1
2015/11/17,前鎮區,鎮北里,2
2015/11/17,楠梓區,惠民里,1
2015/11/17,苓雅區,林西里,1
2015/11/17,三民區,安宜里,2
2015/11/17,楠梓區,盛昌里,1
2015/11/17,左營區,果貿里,4
2015/11/17,苓雅區,正文里,1
2015/11/17,三民區,千秋里,1
2015/11/17,前鎮區,瑞北里,2
2015/11/17,大寮區,山頂里,2
2015/11/17,三民區,達明里,2
2015/11/17,三民區,寶珠里,1
2015/11/17,苓雅區,朝陽里,1
2015/11/17,苓雅區,同慶里,1
2015/11/17,前鎮區,忠純里,2
2015/11/17,三民區,德智里,3
2015/11/17,小港區,港墘里,1
2015/11/17,茄萣區,嘉泰里,1
2015/11/17,大寮區,內坑里,1
2015/11/17,三民區,德行里,1
2015/11/17,鳳山區,福興里,4
2015/11/17,三民區,灣子里,1
2015/11/17,三民區,安泰里,4
2015/11/17,前鎮區,竹東里,6
2015/11/17,苓雅區,福海里,1
2015/11/17,三民區,安吉里,2
2015/11/17,苓雅區,正大里,1
2015/11/17,三民區,同德里,3
2015/11/17,左營區,莒光里,2
2015/11/17,三民區,寶獅里,4
2015/11/17,前鎮區,明正里,2
2015/11/17,苓雅區,文昌里,1
2015/11/17,大寮區,義仁里,1
2015/11/17,楠梓區,福昌里,1
2015/11/17,鼓山區,綠川里,1
2015/11/17,前鎮區,信德里,2
2015/11/17,三民區,力行里,1
2015/11/17,鼓山區,平和里,3
2015/11/17,小港區,宏亮里,1
2015/11/17,鳳山區,正義里,8
2015/11/17,楠梓區,藍田里,1
2015/11/17,左營區,新中里,2
2015/11/17,前鎮區,興化里,1
2015/11/17,前鎮區,瑞東里,3
2015/11/17,三民區,鼎泰里,6
2015/11/17,鼓山區,麗興里,1
2015/11/17,鼓山區,雄峰里,1
2015/11/17,鳳山區,海洋里,1
2015/11/17,大寮區,永芳里,1
2015/11/17,楠梓區,裕昌里,1
2015/11/17,苓雅區,普照里,2
2015/11/17,鹽埕區,教仁里,1
2015/11/17,苓雅區,普天里,2
2015/11/17,前鎮區,草衙里,2
2015/11/17,鳥松區,仁美里,1
2015/11/17,大社區,翠屏里,1
2015/11/17,茄萣區,嘉定里,1
2015/11/17,苓雅區,林榮里,3
2015/11/17,三民區,立德里,3
2015/11/17,鼓山區,忠正里,1
2015/11/17,三民區,鼎中里,1
2015/11/17,苓雅區,城北里,1
2015/11/17,仁武區,八卦里,4
2015/11/17,鳳山區,文德里,1
2015/11/17,三民區,豐裕里,1
2015/11/17,前鎮區,盛豐里,1
2015/11/17,三民區,安發里,2
2015/11/17,鼓山區,厚生里,1
2015/11/17,鼓山區,內惟里,1
2015/11/17,前鎮區,明義里,3
2015/11/17,前鎮區,瑞南里,3
2015/11/17,三民區,安康里,1
2015/11/17,鹽埕區,博愛里,1
2015/11/17,三民區,本上里,1
2015/11/17,前鎮區,明孝里,1
2015/11/17,鳳山區,文福里,2
2015/11/17,大社區,觀音里,1
2015/11/17,鳳山區,五福里,7
2015/11/17,鼓山區,民族里,1
2015/11/17,小港區,港正里,2
2015/11/17,三民區,灣復里,2
2015/11/17,鼓山區,華豐里,4
2015/11/17,鳳山區,富榮里,1
2015/11/17,三民區,本安里,1
2015/11/17,三民區,寶國里,4
2015/11/17,苓雅區,城東里,1
2015/11/18,苓雅區,衛武里,1
2015/11/18,三民區,寶龍里,2
2015/11/18,鼓山區,民強里,1
2015/11/18,前鎮區,鎮海里,3
2015/11/18,岡山區,後協里,1
2015/11/18,三民區,安生里,4
2015/11/18,前鎮區,竹南里,1
2015/11/18,苓雅區,福隆里,3
2015/11/18,鳳山區,文華里,2
2015/11/18,鳳山區,鎮南里,4
2015/11/18,前鎮區,竹中里,1
2015/11/18,楠梓區,廣昌里,1
2015/11/18,苓雅區,晴朗里,1
2015/11/18,鳳山區,新富里,2
2015/11/18,鳳山區,一甲里,3
2015/11/18,鳳山區,誠德里,1
2015/11/18,三民區,正順里,3
2015/11/18,大寮區,中庄里,1
2015/11/18,旗山區,永和里,1
2015/11/18,楠梓區,和昌里,1
2015/11/18,三民區,安東里,1
2015/11/18,大社區,大社里,1
2015/11/18,鹽埕區,港都里,1
2015/11/18,左營區,新光里,3
2015/11/18,左營區,屏山里,2
2015/11/18,岡山區,大遼里,1
2015/11/18,鳳山區,武漢里,2
2015/11/18,小港區,山東里,1
2015/11/18,三民區,寶興里,2
2015/11/18,大寮區,後庄里,1
2015/11/18,小港區,廈莊里,1
2015/11/18,小港區,合作里,1
2015/11/18,苓雅區,正言里,1
2015/11/18,鳳山區,鎮西里,1
2015/11/18,三民區,本和里,1
2015/11/18,林園區,北汕里,1
2015/11/18,鼓山區,鼓岩里,1
2015/11/18,鼓山區,明誠里,1
2015/11/18,鳳山區,南成里,4
2015/11/18,前鎮區,竹內里,5
2015/11/18,小港區,大苓里,1
2015/11/18,三民區,寶盛里,2
2015/11/18,小港區,港明里,3
2015/11/18,新興區,中東里,1
2015/11/18,鼓山區,光榮里,3
2015/11/18,苓雅區,林德里,1
2015/11/18,新興區,仁聲里,1
2015/11/18,三民區,千秋里,4
2015/11/18,三民區,寶國里,4
2015/11/18,三民區,德仁里,2
2015/11/18,前鎮區,鎮榮里,2
2015/11/18,三民區,德西里,1
2015/11/18,鳳山區,大德里,3
2015/11/18,三民區,博惠里,3
2015/11/18,小港區,桂林里,4
2015/11/18,三民區,達仁里,2
2015/11/18,鳥松區,仁美里,1
2015/11/18,鳳山區,龍成里,4
2015/11/18,三民區,灣中里,3
2015/11/18,鳳山區,武慶里,1
2015/11/18,前鎮區,西山里,1
2015/11/18,苓雅區,城西里,1
2015/11/18,旗津區,中興里,1
2015/11/18,前鎮區,明禮里,1
2015/11/18,苓雅區,正道里,1
2015/11/18,三民區,本武里,1
2015/11/18,三民區,博愛里,2
2015/11/18,三民區,寶中里,2
2015/11/18,鼓山區,寶樹里,1
2015/11/18,阿蓮區,崗山里,1
2015/11/18,前鎮區,竹北里,2
2015/11/18,鳥松區,大華里,1
2015/11/18,楠梓區,中陽里,1
2015/11/18,苓雅區,福居里,2
2015/11/18,三民區,安邦里,1
2015/11/18,左營區,福山里,3
2015/11/18,前鎮區,平等里,2
2015/11/18,楠梓區,藍田里,1
2015/11/18,大寮區,永芳里,1
2015/11/18,小港區,三苓里,2
2015/11/18,小港區,坪頂里,1
2015/11/18,鳳山區,善美里,1
2015/11/18,苓雅區,林華里,3
2015/11/18,前鎮區,竹西里,2
2015/11/18,左營區,新上里,4
2015/11/18,鳳山區,新樂里,1
2015/11/18,前鎮區,忠孝里,1
2015/11/18,小港區,山明里,1
2015/11/18,小港區,順苓里,1
2015/11/18,前鎮區,平昌里,1
2015/11/18,鼓山區,龍水里,3
2015/11/18,鳳山區,新甲里,2
2015/11/18,楠梓區,宏毅里,1
2015/11/18,苓雅區,福南里,1
2015/11/18,前鎮區,瑞文里,2
2015/11/18,鳳山區,福誠里,2
2015/11/18,新興區,蕉園里,1
2015/11/18,三民區,興德里,1
2015/11/18,小港區,二苓里,2
2015/11/18,鼓山區,河邊里,1
2015/11/18,三民區,建東里,1
2015/11/18,前金區,草江里,1
2015/11/18,前鎮區,復國里,1
2015/11/18,旗山區,大德里,1
2015/11/18,苓雅區,奏捷里,1
2015/11/18,小港區,正苓里,1
2015/11/18,苓雅區,福地里,1
2015/11/18,三民區,寶泰里,1
2015/11/18,前鎮區,仁愛里,1
2015/11/18,三民區,精華里,2
2015/11/18,新興區,順昌里,1
2015/11/18,三民區,裕民里,1
2015/11/18,前鎮區,瑞昌里,3
2015/11/18,三民區,本揚里,1
2015/11/18,三民區,長明里,1
2015/11/18,鹽埕區,府北里,5
2015/11/18,苓雅區,林中里,1
2015/11/18,前鎮區,瑞平里,2
2015/11/18,大社區,神農里,2
2015/11/18,三民區,鼎西里,3
2015/11/18,前鎮區,鎮東里,1
2015/11/18,三民區,鼎力里,9
2015/11/18,三民區,本安里,1
2015/11/18,三民區,寶民里,1
2015/11/18,前鎮區,明孝里,1
2015/11/18,前鎮區,瑞華里,2
2015/11/18,鳥松區,鳥松里,1
2015/11/18,三民區,寶業里,1
2015/11/18,鹽埕區,江西里,1
2015/11/18,苓雅區,五福里,4
2015/11/18,三民區,安和里,1
2015/11/18,鳥松區,夢裡里,1
2015/11/18,鼓山區,前峰里,1
2015/11/18,三民區,寶玉里,2
2015/11/18,三民區,鳳南里,1
2015/11/18,三民區,鼎盛里,1
2015/11/18,鳳山區,鳳東里,1
2015/11/18,鳳山區,東門里,2
2015/11/18,苓雅區,苓昇里,1
2015/11/18,三民區,寶華里,1
2015/11/18,苓雅區,福康里,2
2015/11/18,三民區,德東里,1
2015/11/18,楠梓區,清豐里,1
2015/11/18,楠梓區,金田里,1
2015/11/18,大寮區,會社里,1
2015/11/18,左營區,新下里,6
2015/11/18,三民區,港東里,2
2015/11/18,三民區,正興里,1
2015/11/18,三民區,民享里,1
2015/11/18,楠梓區,國昌里,2
2015/11/18,前鎮區,興東里,4
2015/11/18,前鎮區,瑞誠里,1
2015/11/18,仁武區,竹後里,1
2015/11/18,三民區,灣華里,1
2015/11/18,前鎮區,鎮北里,1
2015/11/18,小港區,高松里,1
2015/11/18,新興區,開平里,2
2015/11/18,三民區,立誠里,1
2015/11/18,小港區,鳳興里,1
2015/11/18,苓雅區,林西里,2
2015/11/18,岡山區,岡山里,1
2015/11/18,三民區,安宜里,2
2015/11/18,左營區,果貿里,3
2015/11/18,新興區,愛平里,1
2015/11/18,旗津區,中洲里,1
2015/11/18,前鎮區,瑞北里,1
2015/11/18,大寮區,山頂里,2
2015/11/18,左營區,海勝里,1
2015/11/18,苓雅區,五權里,1
2015/11/18,三民區,寶獅里,2
2015/11/18,新興區,浩然里,2
2015/11/18,苓雅區,同慶里,2
2015/11/18,前鎮區,忠純里,1
2015/11/18,鼓山區,建國里,1
2015/11/18,鳳山區,國光里,1
2015/11/18,鼓山區,自強里,1
2015/11/18,鳳山區,福興里,4
2015/11/18,三民區,灣子里,1
2015/11/18,鳳山區,曹公里,1
2015/11/18,苓雅區,凱旋里,2
2015/11/18,三民區,安吉里,4
2015/11/18,苓雅區,正大里,1
2015/11/18,左營區,莒光里,1
2015/11/18,三民區,本館里,1
2015/11/18,前鎮區,明正里,3
2015/11/18,楠梓區,福昌里,1
2015/11/18,鼓山區,綠川里,2
2015/11/18,楠梓區,興昌里,1
2015/11/18,小港區,宏亮里,1
2015/11/18,鳳山區,正義里,4
2015/11/18,三民區,寶德里,1
2015/11/18,左營區,新中里,1
2015/11/18,岡山區,劉厝里,1
2015/11/18,前鎮區,瑞竹里,1
2015/11/18,苓雅區,正心里,2
2015/11/18,左營區,明建里,1
2015/11/18,苓雅區,林靖里,1
2015/11/18,前鎮區,草衙里,11
2015/11/18,小港區,小港里,1
2015/11/18,前金區,新生里,1
2015/11/18,苓雅區,林榮里,2
2015/11/18,楠梓區,五常里,1
2015/11/18,小港區,港南里,1
2015/11/18,小港區,港口里,1
2015/11/18,大社區,觀音里,2
2015/11/18,路竹區,竹東里,1
2015/11/18,仁武區,八卦里,1
2015/11/18,美濃區,瀰濃里,1
2015/11/18,鳳山區,文德里,1
2015/11/18,前鎮區,盛豐里,2
2015/11/18,三民區,安發里,2
2015/11/18,鼓山區,裕興里,1
2015/11/18,苓雅區,美田里,1
2015/11/18,鼓山區,厚生里,1
2015/11/18,苓雅區,華堂里,1
2015/11/18,鳳山區,天興里,2
2015/11/18,三民區,鼎金里,3
2015/11/18,鼓山區,忠正里,3
2015/11/18,前鎮區,瑞豐里,1
2015/11/18,三民區,灣成里,1
2015/11/18,三民區,寶珠里,2
2015/11/18,新興區,正氣里,1
2015/11/18,三民區,港新里,1
2015/11/18,鳳山區,五福里,8
2015/11/18,鼓山區,民族里,1
2015/11/18,苓雅區,文昌里,1
2015/11/18,三民區,鼎泰里,3
2015/11/18,旗山區,湄洲里,2
2015/11/18,前鎮區,瑞崗里,1
2015/11/18,前鎮區,信義里,2
2015/11/18,前鎮區,瑞隆里,2
2015/11/18,三民區,鼎中里,3
2015/11/18,鳳山區,老爺里,1
2015/11/18,新興區,德生里,1
2015/11/18,小港區,鳳宮里,3
2015/11/19,三民區,寶龍里,2
2015/11/19,前鎮區,瑞文里,3
2015/11/19,前鎮區,鎮海里,1
2015/11/19,三民區,安生里,1
2015/11/19,三民區,寶盛里,1
2015/11/19,大寮區,翁園里,1
2015/11/19,鳳山區,文華里,2
2015/11/19,前鎮區,瑞西里,3
2015/11/19,鼓山區,正德里,1
2015/11/19,鳳山區,鎮南里,2
2015/11/19,前鎮區,竹中里,2
2015/11/19,楠梓區,廣昌里,2
2015/11/19,前鎮區,鎮陽里,1
2015/11/19,苓雅區,晴朗里,1
2015/11/19,鳳山區,新富里,1
2015/11/19,左營區,新上里,2
2015/11/19,鳳山區,誠德里,1
2015/11/19,三民區,正順里,1
2015/11/19,三民區,安東里,3
2015/11/19,大社區,大社里,1
2015/11/19,岡山區,碧紅里,1
2015/11/19,三民區,鼎盛里,1
2015/11/19,左營區,屏山里,1
2015/11/19,小港區,松金里,1
2015/11/19,大寮區,琉球里,1
2015/11/19,楠梓區,國昌里,1
2015/11/19,三民區,寶興里,3
2015/11/19,前鎮區,興中里,1
2015/11/19,前鎮區,忠誠里,1
2015/11/19,小港區,泰山里,1
2015/11/19,小港區,廈莊里,1
2015/11/19,三民區,本和里,1
2015/11/19,三民區,灣勝里,1
2015/11/19,小港區,港興里,1
2015/11/19,鼓山區,明誠里,2
2015/11/19,前鎮區,竹內里,5
2015/11/19,鳳山區,中和里,1
2015/11/19,苓雅區,正義里,3
2015/11/19,三民區,灣興里,1
2015/11/19,小港區,港明里,1
2015/11/19,旗山區,太平里,1
2015/11/19,鼓山區,光榮里,5
2015/11/19,苓雅區,林德里,1
2015/11/19,鳳山區,老爺里,6
2015/11/19,新興區,南港里,1
2015/11/19,燕巢區,安招里,1
2015/11/19,梓官區,大舍里,2
2015/11/19,小港區,桂林里,1
2015/11/19,大寮區,中興里,1
2015/11/19,三民區,寶珠里,2
2015/11/19,苓雅區,英明里,3
2015/11/19,前金區,青山里,1
2015/11/19,旗津區,中華里,1
2015/11/19,三民區,港西里,1
2015/11/19,三民區,寶中里,1
2015/11/19,楠梓區,清豐里,3
2015/11/19,小港區,店鎮里,3
2015/11/19,苓雅區,苓中里,1
2015/11/19,前鎮區,竹北里,2
2015/11/19,三民區,本元里,3
2015/11/19,苓雅區,林安里,1
2015/11/19,左營區,果峰里,1
2015/11/19,三民區,鳳南里,1
2015/11/19,左營區,福山里,2
2015/11/19,岡山區,後紅里,2
2015/11/19,三民區,寶國里,2
2015/11/19,三民區,博惠里,3
2015/11/19,小港區,三苓里,2
2015/11/19,新興區,振成里,1
2015/11/19,燕巢區,西燕里,1
2015/11/19,鳳山區,善美里,3
2015/11/19,苓雅區,林華里,1
2015/11/19,前鎮區,竹西里,2
2015/11/19,鼓山區,龍子里,1
2015/11/19,鼓山區,延平里,1
2015/11/19,鳳山區,新樂里,3
2015/11/19,前鎮區,忠孝里,1
2015/11/19,三民區,達勇里,1
2015/11/19,大寮區,昭明里,1
2015/11/19,小港區,山明里,3
2015/11/19,前鎮區,西甲里,1
2015/11/19,前鎮區,平昌里,1
2015/11/19,鼓山區,龍水里,1
2015/11/19,前鎮區,民權里,1
2015/11/19,鳳山區,新甲里,1
2015/11/19,鼓山區,建國里,2
2015/11/19,前鎮區,盛興里,2
2015/11/19,鼓山區,民強里,1
2015/11/19,三民區,千北里,1
2015/11/19,鳳山區,福誠里,1
